row,rid,lang,theme,month,ang,iro,hop,rsg,ent,anx,cnt,frm,hum,prf,evid,aff,dis,exh,rsl,care,fair,loya,auth,libe,trad,sexp,indv,scfr,cnsp,dogm,itru,wtru,hawk,ogh,lgbt,gtrd,sxm
4833,r_9d1c23bd61c4,uk,geopolitics,2025-05,0,0,0,0.0,0.0,0,0.0,4,0,0.0,0,0,0,0,0,0,1,0,-1,3,-1,1,2,2,0,3,0,1,0,0,0,0,0
4834,r_b236af09db7a,uk,geopolitics,2025-05,2,0,0,3.0,0.0,1,1.0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,-1,-1,0,0,0,0,0
4835,r_601ae17210a1,uk,geopolitics,2025-05,0,1,0,0.0,0.0,0,0.0,0,1,0.0,0,1,0,0,0,0,0,0,1,-1,0,0,-1,-1,0,1,0,1,0,0,0,0,0
4836,r_1a9d8c40685a,uk,geopolitics,2025-05,0,1,1,0.0,0.0,0,0.0,2,0,0.0,1,0,0,0,0,0,1,1,0,0,1,-1,0,1,0,2,0,1,0,0,0,0,0
4837,r_5e8c99e7cd7a,uk,geopolitics,2025-05,2,0,0,2.0,0.0,3,2.0,1,0,0.0,0,0,1,1,0,1,0,1,0,0,1,-1,0,1,2,3,-1,-1,0,2,0,1,1
4838,r_f5fdc4c48100,uk,geopolitics,2025-05,1,0,0,2.0,0.0,2,1.0,1,0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0
4839,r_44e08bda231c,uk,geopolitics,2025-05,2,0,0,1.0,0.0,1,0.0,2,0,0.0,2,0,0,0,0,2,2,2,1,0,0,0,0,-1,1,1,0,0,1,0,0,0,0
4840,r_1d75a8225446,uk,geopolitics,2025-05,0,0,2,0.0,0.0,0,0.0,2,0,0.0,0,0,0,0,1,1,2,1,1,0,1,0,1,-1,0,1,0,0,0,0,0,0,0
4841,r_ca112f63a7ca,uk,geopolitics,2025-05,0,0,0,1.0,0.0,0,0.0,3,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4842,r_3f5d4b3271f4,uk,geopolitics,2025-05,3,4,0,0.0,0.0,0,4.0,2,2,0.0,0,0,0,0,0,0,0,2,2,-2,2,-2,-2,-2,0,3,0,-2,2,2,0,1,0
4843,r_cb9fa68b0f2a,uk,geopolitics,2025-05,0,0,3,0.0,1.0,0,0.0,2,0,0.0,1,0,0,0,1,1,2,1,0,2,-1,1,1,1,0,1,0,1,0,0,0,-1,0
4844,r_f37612a80cc9,uk,geopolitics,2025-05,0,0,0,2.0,0.0,1,0.0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4845,r_e632bb1cac8b,uk,geopolitics,2025-05,0,2,0,0.0,0.0,0,1.0,2,1,0.0,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4846,r_90ec38af72cc,uk,geopolitics,2025-05,2,0,1,2.0,0.0,2,0.0,1,0,0.0,1,0,1,1,0,3,2,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
4847,r_792b6e86bcf9,uk,geopolitics,2025-05,0,0,0,0.0,0.0,0,0.0,2,0,0.0,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4848,r_80c966f3ebda,uk,geopolitics,2025-05,2,0,0,3.0,0.0,2,0.0,2,0,0.0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2,0,-1,0,0,0,0,0
4849,r_9d1c23bd61c4,uk,geopolitics,2025-05,0,0,0,0.0,0.0,0,0.0,3,0,0.0,1,1,0,0,1,0,1,0,-1,3,-1,1,2,2,0,2,0,1,0,0,0,-1,0
4850,r_b236af09db7a,uk,geopolitics,2025-05,1,0,0,4.0,0.0,2,0.0,1,0,0.0,0,-1,0,1,0,0,0,1,0,0,0,-1,-1,-1,1,3,-2,-2,-2,0,0,0,0
4851,r_9069f1ebc188,uk,society-culture,2026-03,0,0,0,0.0,0.0,0,0.0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4852,r_40408207dcd1,uk,society-culture,2026-03,3,1,0,1.0,0.0,0,2.0,1,1,2.0,1,0,0,0,0,2,2,0,2,1,-1,0,1,1,2,2,0,-1,-1,1,0,0,0
4853,r_21b90fab0a53,uk,society-culture,2026-03,1,2,0,1.0,0.0,1,1.0,2,0,0.0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,2,2,0,-1,0,0,0,0,0
4854,r_40408207dcd1,uk,society-culture,2026-03,0,0,0,2.0,0.0,1,0.0,1,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
4855,r_9d1c23bd61c4,uk,society-culture,2026-03,0,3,0,0.0,0.0,0,0.0,1,2,0.0,0,-1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4856,r_40408207dcd1,uk,society-culture,2026-03,2,4,0,0.0,0.0,0,3.0,0,3,1.0,1,-3,0,0,0,0,2,1,1,0,0,1,0,-1,0,0,0,-1,-1,0,0,0,0
4857,r_363ff9566c2f,uk,society-culture,2026-03,3,1,0,0.0,0.0,0,2.0,0,1,3.0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4858,r_9069f1ebc188,uk,society-culture,2026-03,0,0,0,0.0,0.0,0,0.0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4859,r_40408207dcd1,uk,society-culture,2026-03,3,1,0,1.0,0.0,0,2.0,1,1,2.0,1,0,0,0,0,2,2,0,2,1,-1,0,1,1,2,2,0,-1,-1,1,0,0,0
4860,r_4ac5f87d743f,ru,society-culture,2024-01,0,0,0,0.0,0.0,0,0.0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4861,r_ca112f63a7ca,uk,society-culture,2024-01,1,1,0,2.0,0.0,0,1.0,1,0,0.0,2,0,0,2,0,2,2,1,1,0,0,-1,0,-1,0,1,-1,-1,1,0,0,0,0
4862,r_5b94732051bf,ru,society-culture,2024-01,1,0,0,0.0,0.0,0,1.0,4,0,0.0,2,0,0,0,0,0,2,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0
4863,r_402992158e0e,uk,society-culture,2024-01,0,2,0,0.0,0.0,0,1.0,0,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4864,r_3cb27e8cf036,ru,society-culture,2024-01,1,0,0,0.0,0.0,0,1.0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
4865,r_7550e0e8a27e,uk,society-culture,2024-01,0,3,0,0.0,0.0,0,1.0,1,3,0.0,1,-1,0,0,0,0,2,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
4866,r_ec63d53b1232,uk,society-culture,2024-01,2,3,0,1.0,0.0,0,2.0,1,1,0.0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0
4867,r_6547b0182ea8,uk,society-culture,2024-01,2,1,0,0.0,0.0,0,2.0,1,0,0.0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,-1,0,0,0,0,0,0
4868,r_4ac5f87d743f,ru,society-culture,2024-01,1,0,0,1.0,0.0,0,1.0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4869,r_0898b6e77d06,uk,society-culture,2024-01,2,1,0,0.0,0.0,0,1.0,1,0,0.0,2,0,0,0,1,2,3,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0
4870,r_34ecb6de88d6,uk,society-culture,2024-01,3,0,0,0.0,0.0,0,3.0,1,0,1.0,1,0,1,1,0,2,3,1,0,0,0,0,0,0,1,2,-2,0,1,2,0,0,1
4871,r_ca112f63a7ca,uk,society-culture,2024-01,1,1,0,2.0,0.0,0,1.0,1,1,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,1,-1,-1,1,0,0,0,0
4872,r_5b94732051bf,ru,society-culture,2024-01,1,0,0,0.0,0.0,0,0.0,4,0,0.0,2,0,0,0,0,0,2,0,2,1,0,0,0,1,0,2,0,0,0,0,0,0,0
4873,r_7550e0e8a27e,uk,society-culture,2024-01,0,4,0,0.0,1.0,0,0.0,1,4,0.0,1,2,0,0,0,0,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
4874,r_ec63d53b1232,uk,society-culture,2024-01,3,3,0,1.0,0.0,0,2.0,2,2,0.0,2,0,0,0,0,3,2,1,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0
4875,r_6547b0182ea8,uk,society-culture,2024-01,2,0,0,1.0,0.0,1,1.0,2,0,0.0,1,0,0,0,0,1,2,0,1,1,0,0,0,0,1,1,-1,0,0,0,0,0,0
4876,r_4ac5f87d743f,ru,society-culture,2024-01,0,0,0,2.0,0.0,2,0.0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0
4877,r_0898b6e77d06,uk,society-culture,2024-01,2,0,1,,0.0,0,1.0,2,0,0.0,1,0,0,0,1,2,3,0,0,2,0,0,1,1,0,1,-1,0,1,0,0,0,0
4878,r_03f01f271e68,uk,defense-tech,2025-02,0,0,0,0.0,1.0,0,0.0,3,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4879,r_e05a85cd7bf4,uk,defense-tech,2025-02,0,0,0,0.0,0.0,0,0.0,3,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4880,r_c9f67ddf5110,uk,defense-tech,2025-02,0,0,0,0.0,1.0,0,0.0,3,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4881,r_62fb19036c2d,uk,defense-tech,2025-02,0,0,0,0.0,2.0,0,0.0,2,0,0.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4882,r_5b9508e9a798,uk,defense-tech,2025-02,0,0,0,0.0,0.0,0,0.0,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4883,r_5b9508e9a798,uk,defense-tech,2025-02,0,0,0,0.0,0.0,0,0.0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4884,r_90b26413202d,uk,defense-tech,2025-02,0,0,1,0.0,2.0,0,0.0,2,1,0.0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4885,r_cf5ed333ce56,uk,defense-tech,2025-02,0,0,0,0.0,0.0,0,0.0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4886,r_fd93ea6efc60,et,defense-tech,2025-02,0,0,0,0.0,0.0,0,0.0,2,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4887,r_e5c60e155925,uk,defense-tech,2025-02,0,0,0,0.0,0.0,0,0.0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4888,r_e179739cec18,uk,defense-tech,2025-02,0,0,0,0.0,0.0,1,0.0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4889,r_c06966b6723e,uk,defense-tech,2025-02,0,0,0,0.0,0.0,0,0.0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4890,r_26de049a7c22,uk,defense-tech,2025-02,0,0,0,0.0,0.0,0,0.0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4891,r_293c63b224cf,uk,defense-tech,2025-02,0,0,0,0.0,2.0,0,0.0,1,0,0.0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4892,r_d6ccd8a48225,uk,defense-tech,2025-02,0,0,0,0.0,0.0,0,0.0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4893,r_bf7fac0d756f,uk,defense-tech,2025-02,0,0,0,0.0,2.0,0,0.0,1,0,0.0,0,3,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4894,r_03f01f271e68,uk,defense-tech,2025-02,0,0,1,0.0,1.0,0,0.0,2,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4895,r_e05a85cd7bf4,uk,defense-tech,2025-02,0,0,0,0.0,0.0,0,0.0,3,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4896,r_5b9508e9a798,uk,defense-tech,2025-02,0,0,0,0.0,0.0,0,0.0,2,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4897,r_90b26413202d,uk,defense-tech,2025-02,0,0,0,0.0,1.0,0,0.0,1,1,0.0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4898,r_cf5ed333ce56,uk,defense-tech,2025-02,0,0,0,0.0,0.0,0,0.0,2,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4899,r_fd93ea6efc60,et,defense-tech,2025-02,0,0,0,0.0,0.0,0,0.0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4900,r_e5c60e155925,uk,defense-tech,2025-02,0,0,0,0.0,0.0,0,0.0,2,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4901,r_e179739cec18,uk,defense-tech,2025-02,0,0,0,0.0,0.0,0,0.0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4902,r_b282b7a9cc2e,uk,war-strategy,2026-01,2,2,0,2.0,0.0,0,3.0,1,1,1.0,1,0,1,0,0,0,1,0,0,0,1,-1,0,-1,1,2,0,0,0,2,0,1,1
4903,r_b282b7a9cc2e,uk,war-strategy,2026-01,0,1,0,0.0,0.0,0,0.0,2,1,0.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4904,r_542cd2f92269,uk,war-strategy,2026-01,0,0,0,0.0,0.0,0,0.0,1,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
4905,r_fa4da4b18a42,uk,war-strategy,2026-01,0,0,0,1.0,0.0,2,0.0,2,0,0.0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
4906,r_b282b7a9cc2e,uk,war-strategy,2026-01,0,4,0,0.0,0.0,0,0.0,1,4,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4907,r_69e5082ab5a6,uk,war-strategy,2026-01,0,3,0,0.0,0.0,0,0.0,0,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4908,r_acd375eab18b,uk,war-strategy,2026-01,0,1,0,0.0,0.0,0,0.0,3,0,0.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4909,r_1af022f37bdd,uk,war-strategy,2026-01,0,0,0,0.0,0.0,0,0.0,1,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4910,r_7b9f58409b00,uk,war-strategy,2026-01,2,0,0,0.0,0.0,2,0.0,2,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,3,0,-1,1,0,0,0,0
4911,r_bd655ce4f0dc,uk,war-strategy,2026-01,0,3,0,0.0,0.0,0,0.0,1,3,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4912,r_4cf16aa7fb81,uk,defense-tech,2023-11,0,0,4,0.0,4.0,0,0.0,2,0,0.0,0,4,0,0,0,2,1,2,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0
4913,r_04bb3b277e89,ru,defense-tech,2023-11,0,0,0,0.0,2.0,0,0.0,1,1,0.0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4914,r_8c41419c9501,uk,defense-tech,2023-11,1,0,1,0.0,0.0,0,2.0,2,0,0.0,1,0,0,0,0,1,2,0,-1,2,0,1,1,1,1,1,-1,0,0,0,0,0,0
4915,r_cf5ed333ce56,uk,defense-tech,2023-11,0,1,0,0.0,1.0,1,0.0,1,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4916,r_a76e32b0b527,uk,defense-tech,2023-11,2,0,2,0.0,0.0,0,2.0,1,0,1.0,0,2,0,0,0,1,1,0,-1,1,0,0,1,1,0,2,-1,0,0,0,0,0,0
4917,r_a76e32b0b527,uk,defense-tech,2023-11,0,1,0,2.0,0.0,2,0.0,2,0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4918,r_a76e32b0b527,uk,defense-tech,2023-11,1,3,0,2.0,0.0,0,2.0,0,2,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4919,r_6266fe493f4c,uk,defense-tech,2023-11,1,0,0,0.0,0.0,0,1.0,1,0,0.0,0,0,0,0,0,0,1,0,0,2,0,0,1,1,1,1,0,0,0,0,0,0,0
4920,r_985a27f11f15,uk,defense-tech,2023-11,0,0,0,0.0,0.0,2,0.0,3,0,0.0,1,0,0,0,1,2,0,1,1,0,0,0,0,1,0,2,0,0,1,0,0,0,0
4921,r_ddaf3634c6a5,uk,defense-tech,2023-11,0,0,1,0.0,1.0,0,2.0,2,0,0.0,1,0,0,0,1,1,1,0,-1,2,0,1,2,1,0,1,-1,0,1,0,0,0,0
4922,r_9170751e3c54,uk,defense-tech,2023-11,0,2,0,0.0,0.0,0,0.0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4923,r_d2716d49ebc8,uk,defense-tech,2023-11,1,3,0,1.0,0.0,0,2.0,2,2,0.0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,-1,0,1,1,0,0,0
4924,r_4cf16aa7fb81,uk,defense-tech,2023-11,0,0,4,0.0,4.0,0,0.0,3,0,0.0,0,4,0,0,2,3,2,2,2,2,2,1,1,1,0,2,1,0,0,0,0,0,0
4925,r_04bb3b277e89,ru,defense-tech,2023-11,0,0,1,0.0,2.0,0,0.0,1,1,0.0,0,2,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4926,r_8c41419c9501,uk,defense-tech,2023-11,1,0,1,0.0,0.0,0,2.0,2,0,0.0,0,0,0,0,1,1,1,1,0,2,0,1,1,1,1,1,-2,0,1,0,0,0,0
4927,r_cf5ed333ce56,uk,defense-tech,2023-11,0,1,0,2.0,1.0,1,0.0,1,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4928,r_a76e32b0b527,uk,defense-tech,2023-11,2,0,1,0.0,0.0,0,1.0,1,0,0.0,0,0,0,0,1,2,1,1,1,0,0,0,0,0,0,1,-1,0,0,0,0,0,0
4929,r_6266fe493f4c,uk,defense-tech,2023-11,0,0,0,2.0,0.0,1,0.0,1,0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0
4930,r_cb54c502e631,uk,personal,2025-06,0,3,0,0.0,0.0,0,0.0,1,3,0.0,0,0,0,0,0,0,0,0,0,1,-1,0,1,1,0,0,0,0,0,1,0,1,1
4931,r_7d4394bc7383,uk,personal,2025-06,0,3,0,0.0,0.0,0,0.0,0,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4932,r_c0b26483fc1d,uk,personal,2025-06,0,0,0,0.0,2.0,0,0.0,1,1,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4933,r_4362afcba8d3,uk,personal,2025-06,0,0,3,0.0,1.0,0,0.0,3,0,0.0,0,4,0,0,1,3,0,1,1,0,2,2,0,0,0,2,0,0,0,0,0,0,0
4934,r_c8c8e0fa0001,uk,personal,2025-06,0,1,0,0.0,2.0,0,0.0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4935,r_c3a93bcfcf72,uk,personal,2025-06,0,0,0,0.0,3.0,0,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4936,r_c0b26483fc1d,uk,personal,2025-06,0,0,0,0.0,2.0,0,0.0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4937,r_4362afcba8d3,uk,personal,2025-06,0,0,2,0.0,0.0,0,0.0,3,0,0.0,0,3,0,0,2,4,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
4938,r_c8c8e0fa0001,uk,personal,2025-06,0,1,0,0.0,2.0,0,0.0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4939,r_c3a93bcfcf72,uk,personal,2025-06,0,0,0,0.0,3.0,0,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4940,r_c27a0bf1acc3,uk,geopolitics,2023-10,3,1,0,0.0,0.0,0,2.0,0,0,1.0,0,0,0,1,0,0,0,1,0,-1,0,-1,0,2,0,2,0,0,1,2,0,0,0
4941,r_4ac5f87d743f,ru,geopolitics,2023-10,0,0,0,0.0,2.0,0,0.0,1,0,0.0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4942,r_a74ce0ee87ff,uk,geopolitics,2023-10,0,0,1,0.0,0.0,0,1.0,1,0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4943,r_e9040cd0d58b,uk,geopolitics,2023-10,0,1,0,1.0,0.0,0,0.0,1,0,0.0,1,0,0,0,0,1,0,0,0,0,0,-1,0,2,0,1,0,0,0,1,0,0,0
4944,r_a74ce0ee87ff,uk,geopolitics,2023-10,0,0,1,0.0,0.0,0,0.0,1,0,0.0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4945,r_e9040cd0d58b,uk,geopolitics,2023-10,2,0,0,2.0,0.0,1,1.0,2,0,0.0,1,0,0,0,0,2,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
4946,r_a74ce0ee87ff,uk,geopolitics,2023-10,2,1,0,1.0,0.0,2,0.0,1,0,0.0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,1,1,0,0,1,2,0,0,0
4947,r_e9040cd0d58b,uk,geopolitics,2023-10,1,0,1,3.0,0.0,1,0.0,1,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0
4948,r_a74ce0ee87ff,uk,geopolitics,2023-10,0,0,0,0.0,0.0,0,0.0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4949,r_30066c07ad2a,uk,geopolitics,2023-10,0,0,0,0.0,0.0,0,1.0,1,0,0.0,0,0,0,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4950,r_9453ad8c45c5,uk,geopolitics,2023-10,0,0,0,0.0,0.0,0,0.0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4951,r_046e99cfc05c,uk,geopolitics,2023-10,3,1,0,0.0,0.0,0,3.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0
4952,r_e746f80b61a1,uk,geopolitics,2023-10,0,2,0,0.0,1.0,0,0.0,1,1,0.0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4953,r_5397b6eb5708,uk,geopolitics,2023-10,0,0,0,1.0,0.0,0,0.0,2,0,0.0,0,0,0,0,0,1,0,0,0,0,0,-1,0,1,0,1,0,0,0,1,0,0,0
4954,r_fbe03a8882c9,uk,geopolitics,2023-10,0,3,0,0.0,0.0,0,0.0,1,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4955,r_32e21d9f25fd,uk,geopolitics,2023-10,0,0,0,0.0,0.0,0,0.0,3,0,0.0,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
4956,r_4bc34175d8d3,uk,geopolitics,2023-10,1,0,0,3.0,0.0,0,1.0,1,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
4957,r_fa4da4b18a42,uk,geopolitics,2023-10,0,0,0,0.0,0.0,0,0.0,3,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4958,r_91071ef83599,uk,geopolitics,2023-10,3,0,0,1.0,0.0,0,3.0,1,0,1.0,0,0,0,0,0,2,0,0,0,0,0,0,1,-1,0,3,0,-2,1,2,0,0,0
4959,r_a34dbcba57f2,uk,geopolitics,2023-10,2,0,0,0.0,0.0,0,2.0,1,0,0.0,0,0,0,0,0,3,1,0,0,2,0,0,2,1,1,3,0,0,0,1,0,0,0
4960,r_0b06c57366c7,uk,geopolitics,2023-10,2,0,0,0.0,0.0,1,2.0,2,0,0.0,0,0,0,0,0,1,0,1,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0
4961,r_b5722c32685e,ru,geopolitics,2023-10,1,2,0,1.0,0.0,0,1.0,2,1,0.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,0,0,1,2,0,0,0
4962,r_bf9ee2cadbcd,uk,geopolitics,2023-10,0,0,0,3.0,0.0,1,0.0,2,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0
4963,r_8cceaf9a0b17,uk,geopolitics,2023-10,1,3,0,0.0,0.0,0,1.0,0,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
4964,r_1d99d4a01ed1,uk,geopolitics,2023-10,1,1,0,0.0,0.0,2,0.0,2,0,0.0,0,0,1,0,0,2,1,0,0,1,0,0,1,0,0,0,0,-1,0,0,0,0,0
4965,r_c27a0bf1acc3,uk,geopolitics,2023-10,3,2,0,0.0,0.0,0,2.0,0,2,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,2,0,0,0,2,0,0,0
4966,r_4ac5f87d743f,ru,geopolitics,2023-10,0,0,0,0.0,1.0,0,0.0,2,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4967,r_a74ce0ee87ff,uk,geopolitics,2023-10,0,0,1,0.0,0.0,0,0.0,2,0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
